 Vol  , Cur  ,  X1  ,  Y1  ,  Z1  ,  X2  ,  Y2  ,  Z2  ,  X3  ,  Y3  ,  Z3  ,  X4  ,  Y4  ,  Z4  
4.9067,0.6452,-0.1953,1.0937,0.1953,0.5078,1.0156,0.1953,0.0391,0.9766,-0.0781,0.0781,0.9766,-0.3906
4.9612,0.6354,-0.1953,1.0937,0.1562,0.5078,1.0156,0.1562,0.0781,1.0156,-0.0391,0.0781,1.0156,-0.3906
5.0157,0.8113,-0.1562,1.0937,0.1562,0.4688,0.9375,0.1172,0.0391,0.9375,-0.1172,0.0000,0.8594,-0.5078
5.0157,0.6452,-0.2344,1.0547,0.1172,0.4688,0.9766,0.1562,0.0391,0.9375,-0.0781,0.0781,0.9766,-0.4297
5.0702,0.6452,-0.1953,1.0937,0.1562,0.5078,0.9766,0.1562,0.0781,0.9766,-0.0781,0.0781,0.9375,-0.4688
4.9612,0.6354,-0.1953,1.0937,0.1562,0.5078,1.0156,0.1562,0.0781,0.9766,-0.0391,0.0781,0.9766,-0.4297
4.9612,0.6354,-0.1953,1.1328,0.1562,0.5469,1.0547,0.1953,0.1172,1.0937,0.0000,0.1562,1.0547,-0.3516
5.0157,0.6696,-0.1953,1.0937,0.1562,0.5078,1.0156,0.1562,0.0391,0.9766,-0.0391,0.0781,0.9766,-0.4297
4.9612,0.6549,-0.1562,1.1328,0.1562,0.5469,1.0156,0.1562,0.0781,0.9766,-0.0781,0.0781,0.9375,-0.4297
4.9612,0.7722,0.0000,1.3672,0.3125,0.6250,1.0937,0.1953,0.1172,1.0156,-0.0391,0.0781,0.9375,-0.4688
5.0157,0.6158,-0.2734,0.9766,0.0781,0.4297,0.9375,0.1172,0.0000,0.8984,-0.1562,0.0000,0.8984,-0.4688
4.9612,0.6354,-0.1953,1.0937,0.1562,0.5078,1.0156,0.1562,0.0391,0.9766,-0.0781,0.0391,1.0156,-0.3516
4.9612,0.6403,-0.1953,1.0937,0.1562,0.5469,1.0156,0.1562,0.0781,1.0156,-0.0391,0.0781,1.0156,-0.3906
4.9612,0.6256,-0.1562,1.0937,0.1562,0.5469,1.0156,0.1562,0.1172,1.0156,-0.0781,0.0391,0.8984,-0.4688
5.0702,0.5230,-0.3125,0.9375,0.0000,0.3906,0.8594,0.0391,-0.0391,0.8594,-0.1953,-0.0781,0.8203,-0.5078
4.9612,0.5230,-0.3516,0.8984,0.0000,0.3516,0.8203,0.0000,-0.0391,0.8594,-0.1953,-0.0781,0.7813,-0.5469
4.9612,0.6109,-0.1953,1.1328,0.1953,0.6250,1.0547,0.1562,0.0781,0.9766,-0.0781,0.0781,0.9766,-0.4297
4.9612,0.5279,-0.3906,0.8594,-0.0391,0.3125,0.7813,0.0000,-0.0781,0.8594,-0.1562,-0.0781,0.7813,-0.5859
5.0157,0.5572,-0.3125,0.8984,0.0000,0.3516,0.8594,0.0391,-0.0391,0.8594,-0.1953,-0.0781,0.8203,-0.5469
4.9612,0.5279,-0.3516,0.8984,0.0000,0.3516,0.8203,0.0391,-0.0391,0.8203,-0.1953,-0.0781,0.7813,-0.5469
5.0157,0.5181,-0.3125,0.8984,0.0000,0.3516,0.8203,0.0391,-0.0391,0.8203,-0.1953,-0.0781,0.8203,-0.5469
5.0157,0.5914,-0.2344,1.0547,0.1172,0.4297,0.8984,0.0781,-0.0391,0.9375,-0.1172,-0.0391,0.8203,-0.5469
4.9612,0.5279,-0.3516,0.8984,0.0000,0.3516,0.8203,0.0391,-0.0391,0.8203,-0.1953,-0.0781,0.7813,-0.5469
4.8521,0.6745,-0.1953,1.0156,0.1172,0.5078,0.9766,0.1562,0.0391,0.9375,-0.1562,-0.0781,0.7422,-0.6250
4.9612,0.5572,-0.3516,0.8594,0.0000,0.3516,0.8203,0.0391,-0.0391,0.8203,-0.1953,-0.0781,0.7813,-0.5859
4.9612,0.5181,-0.3125,0.8984,0.0000,0.3516,0.8203,0.0391,-0.0781,0.8203,-0.1953,-0.0781,0.7813,-0.5469
5.0157,0.5327,-0.3125,0.9766,0.0391,0.3906,0.8594,0.0781,-0.0391,0.8594,-0.1953,-0.0781,0.7813,-0.5469
4.8521,0.5523,-0.3125,0.8594,0.0000,0.3516,0.8203,0.0391,-0.0781,0.8203,-0.1953,-0.0781,0.7813,-0.5469
5.0157,0.5474,-0.3516,0.8203,-0.0391,0.3125,0.7813,0.0000,-0.0781,0.8203,-0.2344,-0.0781,0.7422,-0.5859
5.0157,0.5230,-0.3516,0.8594,0.0000,0.3516,0.8203,0.0391,-0.0781,0.8203,-0.1953,-0.0781,0.7813,-0.5469
5.0702,0.7136,-0.1953,1.0156,0.1172,0.5078,0.9766,0.1562,0.0391,0.8984,-0.1953,-0.1172,0.7031,-0.6250
5.0702,0.5523,-0.3516,0.8203,-0.0391,0.3906,0.8984,0.0391,-0.0391,0.8203,-0.2344,-0.0781,0.7422,-0.5859
4.8521,0.6012,-0.2344,1.0156,0.1172,0.4297,0.8594,0.0391,-0.0391,0.8203,-0.2344,-0.0781,0.7813,-0.5859
4.9612,0.5327,-0.3516,0.8984,0.0000,0.3516,0.8203,0.0391,-0.0391,0.8594,-0.1953,-0.0781,0.7813,-0.5859
4.9612,0.5230,-0.3125,0.8984,0.0000,0.3516,0.8203,0.0391,-0.0391,0.8203,-0.1953,-0.0781,0.7813,-0.5469
5.0157,0.5279,-0.3516,0.8984,0.0000,0.3516,0.8203,0.0391,-0.0391,0.8594,-0.1953,-0.0781,0.7813,-0.5859
5.0702,0.5816,-0.2734,0.9375,0.0391,0.3906,0.8594,0.0391,-0.0781,0.8203,-0.1953,-0.0781,0.7813,-0.5469
5.1247,0.6989,-0.2344,0.9766,0.0781,0.4297,0.8984,0.1562,0.0000,0.8984,-0.1953,-0.1172,0.7031,-0.6641
4.9612,0.5230,-0.3516,0.8594,0.0000,0.3125,0.7813,0.0000,-0.1172,0.8203,-0.2344,-0.0781,0.7422,-0.6250
4.9612,0.5474,-0.3125,0.8984,0.0391,0.3516,0.8203,0.0781,-0.0781,0.8984,-0.2344,-0.0391,0.8203,-0.5078
4.9067,0.5376,-0.3125,0.8984,0.0000,0.3516,0.7813,0.0391,-0.1172,0.8984,-0.2734,-0.0781,0.8203,-0.5469
5.0157,0.5327,-0.3125,0.8984,0.0000,0.3516,0.7813,0.0391,-0.1172,0.9375,-0.2344,-0.1172,0.8594,-0.4688
4.9067,0.5376,-0.3125,0.9375,0.0391,0.3516,0.8203,0.0781,-0.1172,1.0156,-0.1953,-0.1953,0.8984,-0.3516
4.9612,0.6158,-0.1953,1.0156,0.1172,0.4688,0.8984,0.1562,0.0000,1.1719,-0.0391,-0.1172,0.9766,-0.2344
5.0157,0.5572,-0.3906,0.7813,-0.0781,0.2734,0.7031,0.0781,-0.1172,1.0547,-0.1562,-0.2734,0.7813,-0.3906
4.9612,0.5376,-0.3125,0.8594,0.0000,0.3516,0.7813,0.0391,-0.1562,1.1719,-0.1172,-0.1953,0.8594,-0.3516
4.9612,0.5279,-0.3125,0.8984,0.0391,0.3516,0.8203,0.0781,-0.1562,1.1719,-0.1562,-0.0781,1.0156,-0.2344
5.0157,0.5327,-0.3125,0.8984,0.0391,0.3906,0.7813,0.0391,-0.2344,1.1719,-0.2344,-0.1172,0.9375,-0.3516
4.9612,0.5279,-0.3125,0.8984,0.0391,0.3906,0.7813,0.0391,-0.2734,1.1328,-0.3516,-0.1172,0.9375,-0.3906
4.9612,0.5376,-0.3125,0.8594,0.0391,0.3906,0.7813,0.0391,-0.2734,1.0937,-0.3516,0.0391,1.0156,-0.3906
4.9612,0.5865,-0.1953,1.0156,0.1562,0.5469,0.8984,0.1172,-0.1562,1.2109,-0.5078,-0.0391,0.9766,-0.4297
5.3973,0.7234,-0.1953,0.8984,0.0391,0.3906,0.6641,-0.0391,-0.3906,0.9766,-0.6641,-0.2344,0.7813,-0.6250
4.9612,0.5279,-0.2734,0.8594,0.0391,0.4297,0.7031,0.0000,-0.3516,1.1719,-0.6641,-0.1562,0.8203,-0.6250
5.0157,0.5230,-0.2734,0.8203,0.0391,0.4297,0.7031,0.0000,-0.4297,1.2109,-0.6250,-0.1562,0.7813,-0.6641
4.9612,0.5279,-0.2734,0.8594,0.1172,0.5078,0.7422,0.0781,-0.5078,1.1719,-0.5078,-0.1172,0.7422,-0.7031
4.9612,0.5230,-0.2734,0.8203,0.0391,0.4688,0.7031,0.0391,-0.6250,1.0547,-0.4297,-0.0781,0.7031,-0.7031
4.9612,0.5279,-0.2734,0.7813,0.0000,0.4688,0.6641,0.0391,-0.6250,0.8984,-0.3906,-0.0781,0.7031,-0.7031
4.9612,0.6256,-0.1953,0.9375,0.1172,0.5859,0.7422,0.1172,-0.5469,0.8203,-0.2734,-0.0391,0.7813,-0.6250
5.0157,0.5327,-0.3906,0.7031,-0.0781,0.3906,0.5469,-0.0391,-0.6641,0.5078,-0.4297,-0.1953,0.6250,-0.7813
5.0702,0.5572,-0.3125,0.8594,0.0000,0.5078,0.6641,0.0391,-0.5859,0.5469,-0.3516,-0.1172,0.7422,-0.7031
4.9612,0.5181,-0.2734,0.8984,0.0391,0.5078,0.6641,0.0391,-0.6641,0.4688,-0.3125,-0.1172,0.7422,-0.6250
4.9612,0.5279,-0.2734,0.9375,0.0391,0.5078,0.7031,0.0391,-0.7422,0.5078,-0.3516,-0.0781,0.7813,-0.6250
4.9612,0.5230,-0.2734,1.0156,0.0781,0.5078,0.7422,0.0391,-0.7813,0.4688,-0.3125,-0.0391,0.8594,-0.5469
4.9612,0.5327,-0.2734,1.0156,0.0391,0.4688,0.7422,0.0391,-0.7422,0.4297,-0.3516,-0.0391,0.7813,-0.5859
5.0702,0.6207,-0.1953,1.0937,0.1562,0.6641,1.0156,0.3125,-0.4297,0.7813,-0.1172,0.1172,0.9375,-0.4688
4.9612,0.5327,-0.3125,0.9375,0.0781,0.4688,0.7422,0.0000,-0.6641,0.5078,-0.3125,-0.0391,0.8203,-0.5469
4.8521,0.5230,-0.1562,1.0937,0.1172,0.5078,0.8203,0.0391,-0.5859,0.5469,-0.3516,-0.0391,0.8203,-0.5859
5.0157,0.5376,-0.1953,1.1328,0.0781,0.6641,0.9375,0.1172,-0.5078,0.5859,-0.3125,-0.0391,0.7813,-0.5859
5.0157,0.5523,-0.1953,1.1328,0.0391,0.5078,0.8203,0.0391,-0.5469,0.5859,-0.3125,-0.0391,0.7813,-0.5859
4.9612,0.5279,-0.2344,1.1328,0.0391,0.5078,0.8594,0.0781,-0.5078,0.6250,-0.3125,-0.0391,0.7813,-0.5859
5.0157,0.5376,-0.2344,1.0937,0.0781,0.5078,0.8203,0.0781,-0.5078,0.5859,-0.3516,-0.0391,0.7422,-0.6250
4.9612,0.6305,-0.1172,1.2891,0.3125,0.7422,1.1328,0.3125,-0.2734,0.8594,-0.1562,0.1953,0.9375,-0.4688
5.0702,0.5279,-0.2344,0.9766,0.1172,0.4297,0.7422,0.0781,-0.3906,0.7031,-0.2734,0.0391,0.7031,-0.6250
4.7976,0.5474,-0.0781,1.1328,0.3125,0.6250,0.8984,0.1953,-0.3516,0.7031,-0.2734,0.0391,0.7031,-0.5859
4.9612,0.5327,-0.1953,0.8984,0.1953,0.4688,0.7031,0.0781,-0.3906,0.7031,-0.3125,0.0391,0.7031,-0.5859
4.9612,0.5230,-0.1953,0.8203,0.2344,0.4688,0.6641,0.0781,-0.3906,0.7422,-0.2734,0.0391,0.7422,-0.5859
5.0157,0.5279,-0.1953,0.7813,0.2734,0.4688,0.6250,0.0781,-0.3516,0.7422,-0.2734,0.0000,0.7422,-0.5859
4.9612,0.4888,-0.1172,0.8203,0.3125,0.4688,0.6250,0.1172,-0.3516,0.7813,-0.2734,0.0000,0.7422,-0.5859
5.1247,0.6549,-0.1172,0.8203,0.3906,0.5859,0.7031,0.1953,-0.3125,0.8984,-0.1172,0.1172,0.8984,-0.5078
5.0157,0.5327,-0.2734,0.6250,0.2344,0.4297,0.5469,0.0781,-0.3516,0.8594,-0.2344,0.0000,0.7422,-0.6250
4.7976,0.5816,-0.1953,0.7031,0.2734,0.4297,0.5859,0.1172,-0.3516,0.8203,-0.2344,0.0000,0.7422,-0.5859
4.9612,0.5327,-0.2344,0.6641,0.2344,0.4297,0.5469,0.0781,-0.3516,0.8203,-0.2344,-0.0391,0.7422,-0.5859
5.0157,0.5327,-0.2344,0.7031,0.2344,0.4688,0.5859,0.1172,-0.3125,0.8594,-0.1953,-0.0781,0.7813,-0.5469
4.9612,0.5279,-0.2734,0.6641,0.1953,0.4688,0.6250,0.1172,-0.2734,0.8984,-0.1953,-0.0781,0.8984,-0.4297
4.9612,0.5327,-0.2734,0.6641,0.1562,0.4297,0.6250,0.1172,-0.2734,0.8594,-0.1953,-0.1562,0.8203,-0.5078
4.8521,0.7087,-0.1562,0.8594,0.3516,0.5859,0.7813,0.1953,-0.1953,0.8984,-0.1562,-0.1562,0.8203,-0.5078
5.0157,0.5523,-0.3125,0.7031,0.1172,0.3906,0.6641,0.0781,-0.2344,0.8594,-0.2344,-0.1562,0.8594,-0.4688
4.9612,0.5279,-0.3125,0.7031,0.1172,0.4297,0.7422,0.1172,-0.1953,0.8594,-0.2344,-0.1562,0.8594,-0.4688
5.0157,0.5327,-0.3125,0.7422,0.1172,0.4688,0.7422,0.1172,-0.1953,0.8984,-0.2344,-0.1562,0.8594,-0.4688
4.9612,0.5327,-0.2734,0.7813,0.1562,0.5078,0.7813,0.1172,-0.1562,0.8984,-0.2344,-0.1172,0.8594,-0.4688
4.9612,0.5279,-0.3125,0.8984,0.1953,0.5469,0.8203,0.1562,-0.1562,0.8984,-0.2734,-0.1172,0.8594,-0.5078
5.0157,0.5376,-0.3125,0.7813,0.1172,0.4688,0.7813,0.0781,-0.2344,0.8984,-0.2344,-0.0391,0.9375,-0.4297
5.0702,0.6843,-0.1953,0.9766,0.2734,0.7422,0.9766,0.2734,-0.1172,0.8984,-0.2734,-0.1562,0.7422,-0.5859
4.9612,0.5327,-0.3516,0.8203,0.0781,0.4688,0.7813,0.0781,-0.1953,0.8594,-0.2734,-0.1172,0.7813,-0.5859
5.0157,0.5279,-0.3125,0.8594,0.1172,0.5078,0.8203,0.1172,-0.1953,0.8594,-0.2734,-0.1172,0.7813,-0.5469
4.9612,0.5425,-0.3125,0.8594,0.1172,0.5469,0.9766,0.1953,-0.1562,0.9375,-0.2344,-0.0781,0.8203,-0.5469
4.9612,0.6403,-0.2344,0.8984,0.1562,0.5469,0.7813,0.0781,-0.2344,0.8984,-0.2344,-0.0391,0.8984,-0.4688
5.0157,0.5279,-0.3125,0.8203,0.1172,0.5078,0.8203,0.0781,-0.2344,0.8984,-0.2734,-0.1562,0.7813,-0.5859
4.8521,0.6012,-0.1953,0.9766,0.2344,0.6641,0.9375,0.2344,-0.1172,1.0547,-0.1562,-0.0391,0.8984,-0.5078
5.0702,0.5523,-0.3516,0.7031,0.0391,0.4297,0.7031,0.0391,-0.2734,0.8203,-0.3516,-0.1953,0.7031,-0.6641
5.0702,0.5963,-0.2344,0.8594,0.1562,0.5078,0.7813,0.0781,-0.1953,0.8984,-0.2734,-0.1172,0.7813,-0.5859
4.8521,0.5474,-0.2344,0.8594,0.1562,0.5078,0.7813,0.1172,-0.2344,0.8984,-0.2734,-0.1172,0.8203,-0.5469
4.9067,0.5327,-0.2734,0.8203,0.1562,0.5078,0.7422,0.0781,-0.2734,0.8594,-0.2734,-0.1172,0.7813,-0.5469
4.9612,0.5279,-0.2734,0.8203,0.1562,0.5078,0.7813,0.0781,-0.2344,0.8203,-0.3125,-0.1172,0.8203,-0.5469
4.9612,0.5474,-0.2734,0.8203,0.1562,0.5469,0.7813,0.0781,-0.2344,0.8203,-0.3125,-0.1172,0.7813,-0.5469
4.9612,0.6207,-0.1953,0.8984,0.2344,0.5859,0.8594,0.1562,-0.1562,0.8594,-0.2344,-0.0391,0.8594,-0.4688
5.0702,0.5425,-0.3516,0.7422,0.0781,0.4297,0.6641,0.0391,-0.2734,0.7031,-0.3125,-0.1562,0.7422,-0.5469
4.9612,0.5327,-0.3125,0.8203,0.1172,0.4688,0.7422,0.0781,-0.1953,0.7422,-0.2734,-0.1172,0.7813,-0.5469
5.0157,0.5279,-0.3125,0.8203,0.1562,0.5078,0.7422,0.0781,0.0000,0.8594,-0.1953,-0.0781,0.8203,-0.5469
4.9612,0.5474,-0.3125,0.8203,0.1172,0.4688,0.7422,0.1172,-0.1172,0.7813,-0.2734,-0.1562,0.7422,-0.5859
4.9612,0.5279,-0.3125,0.8203,0.1562,0.4688,0.7422,0.0781,-0.1562,0.7422,-0.2734,-0.1562,0.7813,-0.5469
5.0157,0.5279,-0.3125,0.8203,0.1562,0.5078,0.7422,0.0781,-0.1562,0.7813,-0.2734,-0.1562,0.7813,-0.5469
5.0157,0.6305,-0.2344,0.9375,0.2344,0.5859,0.8203,0.1953,-0.1562,0.8594,-0.2344,-0.0781,0.8594,-0.5078
5.0702,0.5474,-0.3906,0.7422,0.0781,0.4297,0.6641,0.0000,-0.3516,0.6641,-0.3516,-0.1172,0.7813,-0.5859
4.9612,0.5327,-0.3516,0.8203,0.1562,0.5078,0.7422,0.0781,-0.3516,0.7422,-0.2734,-0.1562,0.7813,-0.5078
5.0157,0.5279,-0.3125,0.9375,0.1953,0.5078,0.7422,0.0781,-0.4297,0.7031,-0.2344,-0.1562,0.7422,-0.5469
4.9612,0.5425,-0.3516,0.8203,0.1172,0.5078,0.7031,0.0781,-0.4297,0.7031,-0.2344,-0.1562,0.7813,-0.5859
5.0157,0.5376,-0.3516,0.8203,0.1562,0.5078,0.7031,0.0781,-0.4297,0.7031,-0.1953,-0.1562,0.7813,-0.5469
4.9612,0.5279,-0.3516,0.8203,0.1953,0.5859,0.7422,0.1172,-0.3906,0.7031,-0.1953,-0.1562,0.7813,-0.5469
4.9612,0.6305,-0.2734,0.9375,0.1953,0.5859,0.7813,0.1562,-0.3125,0.8203,-0.0781,0.0391,1.0547,-0.3906
5.0157,0.5376,-0.3906,0.7813,0.0781,0.4297,0.6250,0.0391,-0.3906,0.6641,-0.2734,-0.1562,0.7422,-0.5859
4.9612,0.5327,-0.3516,0.8594,0.1562,0.5078,0.7031,0.0781,-0.3125,0.7031,-0.2344,-0.1172,0.7422,-0.5469
4.9612,0.6207,-0.2344,0.8984,0.1562,0.5078,0.6641,0.0781,-0.2734,0.7031,-0.2344,-0.1562,0.7422,-0.5859
5.0702,0.5474,-0.3125,0.8594,0.1562,0.5078,0.6641,0.0781,-0.2734,0.7031,-0.2344,-0.1562,0.7813,-0.5859
4.9612,0.5279,-0.3516,0.8594,0.1562,0.5469,0.7031,0.1172,-0.1953,0.7031,-0.1953,-0.1562,0.7813,-0.5859
4.9612,0.5230,-0.3516,0.8203,0.1172,0.5078,0.6641,0.0781,-0.1562,0.6641,-0.1562,-0.1562,0.7422,-0.5859
5.0157,0.6158,-0.2734,0.9375,0.2344,0.6250,0.7813,0.1953,0.0000,0.7813,-0.0781,-0.1172,0.8984,-0.4297
5.0157,0.5376,-0.4297,0.7422,0.0391,0.3906,0.5859,0.0391,-0.1172,0.5859,-0.1953,-0.2734,0.7031,-0.5859
4.9612,0.5327,-0.3516,0.7813,0.1172,0.4688,0.6641,0.0781,0.0000,0.6641,-0.1562,-0.2344,0.7813,-0.5469
5.0157,0.6305,-0.2344,0.8984,0.1562,0.5078,0.6641,0.1172,0.0391,0.7031,-0.1953,-0.2344,0.8203,-0.5078
4.9067,0.5327,-0.3516,0.8203,0.1172,0.4688,0.6641,0.1172,0.0391,0.7031,-0.2344,-0.2734,0.8203,-0.5078
4.9612,0.5279,-0.3516,0.8203,0.1172,0.5078,0.7813,0.1953,0.0781,0.7422,-0.2344,-0.3125,0.8594,-0.4688
4.9612,0.5327,-0.3516,0.8203,0.1172,0.5078,0.6641,0.1172,0.0000,0.7031,-0.2344,-0.3125,0.8984,-0.4297
5.0157,0.6500,-0.2734,0.8984,0.1953,0.5859,0.7422,0.1953,0.0781,0.7813,-0.1953,-0.2344,0.9375,-0.3906
5.0157,0.5425,-0.4297,0.7422,0.0391,0.3906,0.5859,0.0391,-0.0781,0.6641,-0.3125,-0.3516,0.8594,-0.4688
5.0157,0.5279,-0.3906,0.8203,0.1172,0.4688,0.6250,0.0781,-0.0391,0.7031,-0.2734,-0.3516,0.8984,-0.4688
4.9612,0.5230,-0.3516,0.8203,0.1172,0.5078,0.6641,0.1172,0.0000,0.8594,-0.1953,-0.2734,0.9375,-0.4688
4.9612,0.5279,-0.3516,0.8203,0.1172,0.4688,0.6641,0.1172,0.0391,0.7422,-0.1953,-0.2344,1.0547,-0.3906
4.9612,0.5376,-0.3516,0.8594,0.1172,0.5078,0.6641,0.1172,0.0000,0.6641,-0.2734,-0.2734,0.9375,-0.4688
4.9612,0.5279,-0.3516,0.8594,0.1172,0.5078,0.6641,0.1172,0.0391,0.7031,-0.3125,-0.2734,0.9375,-0.5078
4.9612,0.6256,-0.2734,0.9766,0.2344,0.5859,0.7422,0.1953,0.1172,0.8984,-0.1562,-0.1172,1.1328,-0.3906
4.9612,0.5279,-0.3516,0.9766,0.1953,0.5078,0.6641,0.1172,0.0391,0.7422,-0.3516,-0.3125,0.8594,-0.5469
4.9612,0.5425,-0.3125,0.8984,0.1562,0.4688,0.6641,0.1172,0.0781,0.7813,-0.3516,-0.3125,0.8594,-0.5078
4.9612,0.5279,-0.3516,0.8984,0.1562,0.4688,0.6641,0.1172,0.1172,0.7813,-0.3906,-0.3516,0.8594,-0.5469
5.0157,0.5181,-0.3125,0.9375,0.1562,0.4688,0.7031,0.1172,0.1172,0.7813,-0.3906,-0.3516,0.8984,-0.5859
4.9612,0.5230,-0.3516,0.8984,0.1562,0.4688,0.6641,0.1172,0.1172,0.7813,-0.3906,-0.3906,0.8984,-0.5859
5.0157,0.5425,-0.3125,0.8984,0.1172,0.4688,0.6641,0.0781,0.0781,0.8203,-0.3516,-0.4297,0.8594,-0.5859
4.9612,0.6256,-0.2344,1.0156,0.2344,0.5469,0.7813,0.1953,0.0000,1.0156,-0.1953,-0.3516,1.0547,-0.4297
5.0702,0.5327,-0.3516,0.8203,0.1172,0.4297,0.6641,0.0781,-0.2734,0.9375,-0.1953,-0.4297,0.8984,-0.5469
4.9612,0.5327,-0.3125,0.8984,0.1562,0.4688,0.7422,0.1172,-0.6641,0.9375,-0.1172,-0.3516,1.0156,-0.5078
4.9612,0.5279,-0.3125,0.8984,0.1562,0.4688,0.7422,0.1172,-1.4063,0.9766,-0.1953,-0.3906,0.9766,-0.5469
4.9612,0.5425,-0.3125,0.8984,0.1562,0.5078,0.7813,0.1172,-2.1094,1.0156,-0.5859,-0.3516,1.0156,-0.5859
4.9612,0.5181,-0.3125,0.8984,0.1562,0.5078,0.7813,0.1172,-2.2266,1.0937,-0.8594,-0.3125,1.0547,-0.6250
4.9612,0.5279,-0.3516,0.8984,0.1172,0.4688,0.7813,0.0781,-1.5625,1.2109,-0.7422,-0.3125,1.0937,-0.7031
4.9612,0.6305,-0.2734,1.0547,0.2344,0.6250,0.9766,0.1562,-0.9375,1.5234,-0.5469,-0.1562,1.2891,-0.5469
4.9612,0.5327,-0.4297,0.8984,0.0781,0.4688,0.8594,0.0000,-0.5469,1.4062,-0.4297,-0.2344,1.1328,-0.7813
4.9612,0.5279,-0.3516,1.0547,0.1172,0.5859,1.0156,0.0781,-0.1172,1.2500,-0.1562,-0.1562,1.1328,-0.7813
5.0157,0.5327,-0.3516,1.1328,0.1562,0.6250,1.0937,0.0781,0.0781,0.9375,-0.0781,-0.1172,1.2500,-0.7813
5.0157,0.5474,-0.3516,1.1719,0.1172,0.5469,1.0937,0.0781,0.1172,0.7422,-0.1172,-0.1953,1.1719,-0.7813
4.9612,0.5279,-0.3906,1.2109,0.1172,0.5859,1.2109,0.1953,0.2734,0.8594,-0.1562,-0.1953,1.2500,-0.7422
4.9612,0.5327,-0.3516,1.2500,0.1172,0.5859,1.2109,0.1172,0.3906,0.8984,-0.2344,-0.1953,1.2891,-0.6641
5.0157,0.6256,-0.1953,1.4844,0.3906,0.9375,1.4844,0.3906,0.9375,1.1719,-0.1953,-0.0391,1.4453,-0.5859
5.0702,0.5425,-0.3906,1.0937,0.0391,0.5469,1.1328,0.1562,0.7422,1.0156,-0.4688,-0.1172,1.3672,-0.6641
4.9067,0.5523,-0.3516,1.0937,0.0781,0.5469,1.0156,0.0781,0.6250,1.1328,-0.4688,-0.1172,1.4453,-0.6641
4.5796,0.6061,-0.3125,1.0937,0.0781,0.5078,0.9766,0.0391,0.4688,1.4844,-0.1953,-0.0391,1.4844,-0.7031
4.9612,0.5279,-0.3516,1.0937,0.0391,0.5078,0.9375,0.0391,0.1172,1.5234,-0.1953,-0.0391,1.5234,-0.7422
4.9612,0.5425,-0.3516,1.0547,0.0391,0.5078,0.9375,0.0391,-0.3125,1.1328,-0.3906,-0.0391,1.4844,-0.7813
5.0157,0.5230,-0.3516,1.1328,0.0391,0.5469,0.8984,0.0000,-0.3906,0.7031,-0.5078,-0.0391,1.5234,-0.7813
4.7976,0.6452,-0.1172,1.4844,0.3125,0.7813,1.2891,0.3516,0.0000,0.7422,-0.3125,0.0781,1.6016,-0.7422
4.9067,0.5816,-0.3906,1.1719,0.0391,0.4688,0.9375,-0.0391,-0.2344,0.3125,-0.4688,-0.0391,1.4453,-0.8594
