 Vol  , Cur  ,  X1  ,  Y1  ,  Z1  ,  X2  ,  Y2  ,  Z2  ,  X3  ,  Y3  ,  Z3  ,  X4  ,  Y4  ,  Z4  
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4141,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.8521,0.0000,-4.4531,-5.0000,-5.0000,-4.4141,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4141,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.8521,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4141,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.8521,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4922,-4.9609,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
5.0157,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
5.0702,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
5.0702,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4141,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4141,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
5.0157,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
5.0157,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4141,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.7976,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9612,0.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.8521,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.5312,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9612,0.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.8521,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
4.9612,0.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
5.0157,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
5.0157,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000
5.0702,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.8521,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9612,0.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9067,0.0000,-4.4531,-5.0000,-5.0000,-4.4531,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
4.9612,0.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000,-4.4922,-5.0000,-5.0000
